Level2	G5R2_MAIN_09MAY2016_LD1	G5R4_NF_09MAY2016_LD1	G5R1_NF_09MAY2016_LD1	G5R2_NF_09MAY2016_LD1	G5R4_MAIN_09MAY2016_LD1	G5R1_MAIN_09MAY2016_LD1	G5R3_NF_09MAY2016_LD1	G6R1_MAIN_09MAY2016_LD1	G5R3_MAIN_09MAY2016_LD1	G6R3_MAIN_09MAY2016_LD1	G6R1_NF_09MAY2016_LD1	G6R2_MAIN_09MAY2016_LD1	G6R4_NF_09MAY2016_LD1	G6R2_NF_09MAY2016_LD1	G6R4_MAIN_09MAY2016_LD1	G6R3_NF_09MAY2016_LD1	G6R1_MAIN_31MAY2016_LD1	G5R1_MAIN_31MAY2016_LD1	G5R4_MAIN_31MAY2016_LD1	G5R4_NF_31MAY2016_LD1	G5R2_MAIN_31MAY2016_LD1	G5R1_NF_31MAY2016_LD1	G5R2_NF_31MAY2016_LD1	G5R3_NF_31MAY2016_LD1	G6R2_NF_31MAY2016_LD1	G6R3_MAIN_31MAY2016_LD1	G6R1_NF_31MAY2016_LD1	G6R4_MAIN_31MAY2016_LD1	G6R2_MAIN_31MAY2016_LD1	G6R4_NF_31MAY2016_LD1	G5R3_MAIN_31MAY2016_LD1	G6R3_NF_31MAY2016_LD1	G6R3_NF_20JUN2016_LD1	G6R3_MAIN_20JUN2016_LD1	G6R4_NF_20JUN2016_LD1	G6R2_MAIN_20JUN2016_LD1	G6R4_MAIN_20JUN2016_LD1	G6R2_NF_20JUN2016_LD1	G6R1_MAIN_20JUN2016_LD1	G5R4_NF_20JUN2016_LD1	G5R4_MAIN_20JUN2016_LD1	G5R3_NF_20JUN2016_LD1	G5R1_MAIN_20JUN2016_LD1	G5R3_MAIN_20JUN2016_LD1	G5R2_NF_20JUN2016_LD1	G5R2_MAIN_20JUN2016_LD1	G6R1_NF_20JUN2016_LD1	G5R1_NF_20JUN2016_LD1	G5R4_NF_12JUL2016_LD1	G5R2_NF_12JUL2016_LD1	G5R2_MAIN_12JUL2016_LD1	G5R1_MAIN_12JUL2016_LD1	G5R4_MAIN_12JUL2016_LD1	G5R3_NF_12JUL2016_LD1	G5R1_NF_12JUL2016_LD1	G6R2_NF_12JUL2016_LD1	G6R4_NF_12JUL2016_LD1	G6R4_MAIN_12JUL2016_LD1	G6R1_NF_12JUL2016_LD1	G6R1_MAIN_12JUL2016_LD1	G6R3_MAIN_12JUL2016_LD1	G6R3_NF_12JUL2016_LD1	G5R3_MAIN_12JUL2016_LD1	G6R2_MAIN_12JUL2016_LD1	G6R1_MAIN_01AUG2016_LD1	G5R3_NF_01AUG2016_LD1	G5R4_NF_01AUG2016_LD1	G5R2_MAIN_01AUG2016_LD1	G6R4_NF_01AUG2016_LD1	G6R2_NF_01AUG2016_LD1	G6R2_MAIN_01AUG2016_LD1	G6R4_MAIN_01AUG2016_LD1	G5R1_MAIN_01AUG2016_LD1	G6R3_MAIN_01AUG2016_LD1	G5R2_NF_01AUG2016_LD1	G5R4_MAIN_01AUG2016_LD1	G5R1_NF_01AUG2016_LD1	G6R1_NF_01AUG2016_LD1	G5R3_MAIN_01AUG2016_LD1	G6R3_NF_01AUG2016_LD1	G5R3_MAIN_22AUG2016_LD1	G5R1_NF_22AUG2016_LD1	G5R2_NF_22AUG2016_LD1	G5R4_NF_22AUG2016_LD1	G5R2_MAIN_22AUG2016_LD1	G6R1_MAIN_22AUG2016_LD1	G6R3_MAIN_22AUG2016_LD1	G5R1_MAIN_22AUG2016_LD1	G6R3_NF_22AUG2016_LD1	G6R1_NF_22AUG2016_LD1	G6R2_NF_22AUG2016_LD1	G6R2_MAIN_22AUG2016_LD1	G6R4_MAIN_22AUG2016_LD1	G5R3_NF_22AUG2016_LD1	G5R4_MAIN_22AUG2016_LD1	G6R4_NF_22AUG2016_LD1	G5R2_NF_12SEP2016_LD1	G5R2_MAIN_12SEP2016_LD1	G5R1_MAIN_12SEP2016_LD1	G5R4_NF_12SEP2016_LD1	G5R1_NF_12SEP2016_LD1	G6R2_MAIN_12SEP2016_LD1	G5R3_MAIN_12SEP2016_LD1	G5R3_NF_12SEP2016_LD1	G6R2_NF_12SEP2016_LD1	G6R1_MAIN_12SEP2016_LD1	G6R3_NF_12SEP2016_LD1	G6R4_MAIN_12SEP2016_LD1	G6R3_MAIN_12SEP2016_LD1	G6R1_NF_12SEP2016_LD1	G6R4_NF_12SEP2016_LD1	G5R4_MAIN_12SEP2016_LD1	G5R1_MAIN_03OCT2016_LD1	G5R2_NF_03OCT2016_LD1	G5R2_MAIN_03OCT2016_LD1	G5R4_MAIN_03OCT2016_LD1	G5R3_MAIN_03OCT2016_LD1	G5R1_NF_03OCT2016_LD1	G5R3_NF_03OCT2016_LD1	G5R4_NF_03OCT2016_LD1	G6R3_NF_03OCT2016_LD1	G6R4_NF_03OCT2016_LD1	G6R4_MAIN_03OCT2016_LD1	G6R3_MAIN_03OCT2016_LD1	G6R1_MAIN_03OCT2016_LD1	G6R1_NF_03OCT2016_LD1	G6R2_NF_03OCT2016_LD1	G6R2_MAIN_03OCT2016_LD1	G6R4_MAIN_07NOV2016_LD1	G6R2_NF_07NOV2016_LD1	G6R1_MAIN_07NOV2016_LD1	G6R1_NF_07NOV2016_LD1	G6R3_MAIN_07NOV2016_LD1	G6R2_MAIN_07NOV2016_LD1	G6R4_NF_07NOV2016_LD1	G6R3_NF_07NOV2016_LD1
Lipid metabolism	91.4468611954846	118.81162968777191	70.15858510006339	88.27414705554406	63.211904801350094	63.064673679296966	76.05501583765688	77.0539455321947	0.0	81.49257603947403	0.0	85.65270847723235	102.19998627490811	56.05229245625567	89.37073086340918	20.907950582902366	121.31385731550382	59.60027048851376	44.291674218982756	21.35549750764694	42.47718489851704	121.07043635668853	41.56715059687046	19.75051640003293	59.25400090284256	132.9962531988204	121.13458336183409	92.93698520075732	102.6824680966101	127.55100583348901	48.911890645213695	135.6643924705735	127.22310057069032	127.66236976246442	119.47822767743519	124.09686644834153	113.95688542547188	120.06258177521048	128.16234147319642	122.19008403692251	111.74361801696553	88.62746693540547	89.22532801094394	42.46466995552035	83.64857110686475	99.53460858697082	132.16924303425068	116.00535256896161	77.72938563698453	115.07549462159852	116.60071215389294	101.63037982120474	115.41850920699275	109.93141948093773	112.43115143926448	136.3813901964895	120.03897385765688	109.3393785858939	114.61194764414921	126.73554832767442	118.45768285717917	126.2688048469769	109.26930613534172	114.821826516608	117.60972556031673	123.0802004836612	127.82283079718621	118.8780976927572	109.6631673773415	117.34497501492636	116.41426247374424	115.52405292849802	123.7133479837945	117.79414513199873	123.97823962827093	124.15898706258108	120.57744037638045	120.70550140334939	120.70564817198452	105.7490022549504	124.53303384089696	110.86937456565187	113.18745553330024	117.69425931794783	124.19167271369759	111.31676315922968	115.1629292884098	129.3461874770543	109.71142704481967	114.30356903744891	110.59587938355905	111.92827306265136	111.5393989792763	109.1782025319187	125.22561398620624	114.16983821742933	125.02235304345153	122.9162520748078	119.11837033671019	124.1039363307808	123.51184834500114	113.24849929757923	120.95499560249826	119.1090848509151	117.2483266873648	111.42904706922893	111.92373488691399	110.36006706413673	127.06619818837977	112.51510198497361	112.64845794265139	117.7817416034482	118.16041626998258	118.60761643375378	117.87200648034214	118.45340327149526	117.97791907121862	118.64100847371773	119.5082679523042	118.57446827096692	115.48941005584297	108.87794707108307	109.75867175072824	113.90076240891	115.78499022582508	113.15861464697939	112.75681367604354	110.00664965790956	106.21837436740194	104.7590115293613	124.26626588851967	107.14830594557809	105.53534852021575	105.02831137491738	105.7540657335371	105.71301244945832
Membrane transport	17.897000765502955	18.74753977525591	0.0	0.0	0.0	0.0	0.0	17.733434094391	0.0	0.0	0.0	0.0	0.0	0.0	17.635185778734105	0.0	0.0	0.0	0.0	0.0	0.0	18.18705318690403	0.0	0.0	0.0	18.43798166397967	0.0	18.717204193207035	0.0	17.092456135759146	0.0	17.695594693350447	17.660432278514577	17.94378230068489	16.741596346058145	17.762425521441152	16.141638998245703	16.424547392213533	18.65162359252529	0.0	18.462821988037604	17.046103762714214	18.247877206835824	19.921426593054832	0.0	18.200236359664263	0.0	19.47306388616601	0.0	17.23818183188944	0.0	19.249900056692987	18.8891397955768	17.235579902470295	17.111526223879423	0.0	17.453280307746503	18.080746754910386	0.0	18.11885354249454	18.11840357926673	17.171303589610677	17.84421453973709	19.026783394542285	16.311647360204248	16.389834713858125	17.528771214410718	16.327099510821714	15.612301648518216	16.28612898943685	16.555132514866354	15.610137902428734	17.930015277646273	15.84424620237782	16.954617132043477	16.93080524173303	16.46079892757202	16.971128011364577	16.66618062021246	14.809092462726776	14.887907528634175	15.379758906442351	15.827298541901952	16.159394959055376	14.861483328576957	15.725750501978794	15.286325636399482	15.160357893602667	15.028469574606838	15.37802979898032	15.45766324329675	15.071472242618638	15.11640622468978	15.216669320973766	15.002554726129764	15.607929595817962	15.198430522935091	15.095441703770211	14.714523628246031	15.346414697984509	15.093533410907943	15.12271924539701	14.864865627657531	14.92176416273751	15.539453930587653	15.278497607656018	15.222553341497594	14.835988548490183	14.789807181907518	15.117128850245583	15.245950050743343	14.59000645843659	14.708900236144878	14.74463481014745	14.546721075278754	14.701268594967503	14.500258388259432	14.655220726111605	14.937021003772745	14.705938300537584	15.824679377458212	14.721258315765008	15.177952075940768	15.323509389708644	15.973323361655083	15.613589092171171	15.350371556912995	15.294732454671092	14.535084046774713	14.300368803638472	14.595318722513207	14.650278284321868	14.343632627910871	14.48823230149077	14.302719084716314	14.38333803851229
Metabolism of cofactors and vitamins	184.6555139791213	178.10950000388578	138.23678826182805	110.01426987527472	84.3623817558109	191.29136930303744	196.61538866533763	190.43032264530999	20.35312145265606	121.07418617549553	42.52986619511786	59.79193247158776	142.19411209256876	195.34658807465834	177.33201760051003	43.03279832945323	188.13314574858754	142.89306771640085	40.66846482447748	45.21744860097124	86.32318045298632	194.53205860996087	0.0	0.0	189.20948396984664	184.8166834737425	175.73047086784163	186.22649645446575	158.04944807850285	180.80570870807068	18.239787628342278	168.03980290498652	177.44586660768752	165.77284792644133	167.27456859410097	176.75198235016322	163.73782840975514	172.70790026785028	188.0272043865251	98.37406868204468	164.50861078007134	175.2997396560726	176.3404003616643	64.76798607591417	161.77105882506717	157.7006555064061	193.80729911208718	169.69630514492096	177.03713308896903	167.7873261080912	187.3783363290022	177.40595548243917	190.10431640216453	180.07529101658733	187.18798406391548	195.772203776248	170.7159781758862	177.1920925430358	170.5074771183034	186.83585263239533	192.2348442915221	171.7059286135363	186.80571952212108	188.62901708386232	164.2030746501129	171.22844787571282	177.2864018837289	165.61694457809116	154.56425757802364	165.07593252524737	161.23205522302447	159.62836886895207	175.3741795470864	161.6672819062752	171.72112347076865	173.6419616778099	167.01879503875813	169.21202667957098	169.4212681771766	149.4365518504996	152.3202843375893	155.19938108650916	158.7606968583487	163.05952499229596	152.30251431017726	155.33839709711876	159.68626103998017	155.44416457862786	153.16508025012368	156.46431266798234	155.51773056513971	154.91532529295233	155.17225662649943	153.86809794033167	152.30239643660545	157.6100627864221	155.06064049029914	153.37403370703527	150.6978560016274	154.91507873349443	154.1244130904952	156.2132782808602	152.46679088378403	150.78171643967184	158.68884820912373	155.0662031579364	155.84197001537655	152.87385468515566	152.87601552837143	155.00415221872632	155.74202313670872	149.88571114165748	149.9368599376886	150.34778943010647	149.49004347103613	149.65903086549585	149.35100488050233	150.34599239639374	150.86551323273522	148.97089133662007	161.76671448641164	151.3694105417175	152.91622395356978	158.60061583413895	162.0133990331136	158.40344076054998	156.98099983300546	154.68997031722444	147.58159613060073	145.06123625921273	148.37513916451383	149.0233882240323	146.08199679267665	146.44237548454396	145.85163950174658	146.6001977914171
Metabolism of other amino acids	127.87998993188667	98.04092869412106	64.24754306267535	20.945393286868597	42.16573112759056	64.11518956737821	121.2859244246335	74.3703956902855	64.56986462324183	64.00642115483187	43.1146319036136	42.74361281755125	61.50953472756413	117.07882362791953	123.21996178235894	43.43830246613389	98.893062419721	124.66292667234276	21.46504507611317	60.40763311161562	65.16622012151893	116.89582185671796	63.54255678270579	0.0	97.80014826625595	91.94878583080171	117.82287120670017	116.14851715617061	96.92658346343805	128.4212077816364	0.0	110.87064442547808	124.09843857119698	108.87967750513583	116.45603888159337	107.58386089218708	114.77598259237888	123.52911482879378	112.19693757210072	61.85644039314193	132.95999866628694	121.36537890894698	121.66351783219899	104.70908697981218	60.75510082478316	94.9130006111728	96.98102894067353	132.6074697655142	133.8743966984695	133.79141778603514	112.71793374044319	97.88682625525377	115.99484553702293	124.13373481742082	127.81538473654851	139.78440331898446	118.47680131567186	125.34914824309972	112.35807029178424	113.88491733457772	129.1151915509064	118.14611660973046	107.83412631485288	129.92377908763905	114.87432915682997	119.93548357496543	123.10425042570574	115.85732618626545	108.62672930610503	114.89682719887335	113.39815700412689	111.98207382317204	120.94228575954207	115.69767522175012	121.87406206666758	121.00644414070679	117.5012807026271	119.36949752889224	117.71362632768876	105.92645527640889	107.37386763725975	109.52383966632584	111.60706691374034	115.3230930441733	106.95374775732934	110.25207986859384	111.97706250967883	109.07856060945984	109.07396312403883	111.30559307539959	110.43460062103786	108.93240844880341	108.92222956916015	108.72686239579237	105.43656647404664	110.5362757803425	108.68214836765036	107.37893957414695	105.90461597176237	108.4812203732773	107.06280466203243	110.13579349313378	106.93955437690146	105.43638742761016	110.55105963877159	108.6313491959575	108.53170490062338	106.86820652293257	108.49070376958707	108.48081418122213	109.24423795331629	105.47612383799819	105.1690348050598	105.45008783095076	104.65809961258931	104.92556823090482	104.99800241291383	105.18670794831277	105.1242113282913	104.78697784723832	112.28087729679447	105.5260310561034	107.24599317024757	111.50743246602391	112.61901549980159	110.33967927249284	109.66297620303033	107.12844776652457	102.36429602096423	100.23920056331464	102.90543326587505	103.56090228197162	100.62880060576931	101.64384737584936	100.66923696332208	102.29291964530907
Metabolism of terpenoids and polyketides	137.27318617418302	39.35849690164678	89.45569054658372	22.494728495984482	21.666340604546974	21.526282512185503	63.66440727517838	57.58417350277428	0.0	18.84048860157974	0.0	21.512035860130027	58.26609168058735	80.01260450159936	93.32073539694417	0.0	75.88387711968832	42.425011914652394	0.0	0.0	0.0	111.54422954052362	0.0	0.0	39.45035000614867	134.91760349704543	118.5974650718964	94.58624107767955	57.55634976625106	93.05367210807351	0.0	117.60144972553816	128.92229687051002	113.3421810635731	136.75060121636022	125.49402160710595	133.65961211487934	121.65030946113662	110.75571937390394	81.00297817841926	98.87172187777404	89.8298486742519	95.71966673509884	21.021931568365577	39.815355953118555	41.143396211429774	95.4072355367076	94.63675500449885	61.19264302304967	77.2063345764881	58.653684781450735	95.35601798159462	122.72812042100551	91.04909614258132	116.26246811114422	140.58082960199113	121.31226648473896	124.39740699319323	131.37045757478015	132.3652073144124	56.395694230809696	121.67273640002983	94.24257888541838	118.5369444470229	135.0490485519757	140.52296469221565	106.9974627578796	134.6719370998241	125.49078611937058	132.89559090211662	130.04136796318042	129.5345095250126	124.22063279678649	116.00089242276574	142.83536621530482	124.42391316738204	134.93003374203005	135.75576900477964	121.82004407301474	121.38677364561235	122.40792483083372	128.00191858871457	132.27557520684127	133.51358452284651	124.91194910605685	126.44931937604285	129.18826940232864	126.87775242886318	123.59933985317647	126.18982759386928	124.16520094475393	124.30879859202696	123.84303933415494	126.72985522289707	123.58069715581092	125.46826611093407	124.06704538326399	122.46075842140849	120.79739807908511	123.17899073914981	122.63921236517528	123.51760002539122	121.06021418719646	119.23732824368106	126.83972784085216	122.97840922398066	122.99564600918043	120.85250762556332	122.20536204834187	122.97877377359016	124.52117368077327	118.36333315210993	118.55452432413381	119.41621052261608	118.31759632855388	118.96559864141524	117.72908613062779	119.2102029687155	119.67559173596511	118.66614250176634	127.63153490875726	118.4039161028388	120.9800812333496	126.58147280743964	126.28076686560308	127.65334511177883	124.50932469999395	123.26954858499025	117.39089231669209	116.07061699798872	118.7667488368703	118.77316935050578	118.2053885952111	116.97357110755782	117.33047923813277	116.81448137551754
Nervous system	20.230408483325792	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	17.94559734889835	0.0	19.80504572666335	0.0	0.0	0.0	0.0	0.0	0.0	0.0	20.06246338968466	0.0	0.0	18.29676225385136	0.0	17.699786094122835	0.0	19.574787514170055	17.06640276647911	19.358450246595787	16.76417918376185	17.214807056906764	17.44934710104242	16.73019347158493	0.0	0.0	0.0	19.527199703867684	19.956250528992424	0.0	0.0	19.062257445551385	0.0	18.081423498707604	0.0	19.491421921148955	17.882720460764354	19.74171105436889	0.0	0.0	19.175877981993995	17.8128354087328	16.626739955216784	16.54969906824703	19.292636268932636	0.0	0.0	16.863976007580796	17.454645061023122	23.49273900847581	16.745251960636736	17.60552644955716	18.76051707679155	17.099845883283745	15.220585327395519	15.279981696430038	15.849617653898283	16.29806338372181	17.97540201636614	15.783843332628836	17.567572222092846	17.51840132962659	17.212705789393294	16.439080974302417	17.820969983181204	14.869032123696927	15.735984855414408	15.947024303499422	16.688950333656546	16.50567574558964	15.382492377176089	15.527682689088182	16.23622692754929	16.471815363790256	15.203937989497827	16.51755819101393	16.101784222118876	15.635314554778283	15.482548906393907	16.09095935342212	15.958516854024397	16.046007724814935	16.27494597718539	15.591606708270147	15.395640813669916	15.76076984946598	15.678812786421318	16.125536099331544	15.695511196424151	15.436298387789973	15.686861911303806	15.41288689993533	15.608443713090328	15.136758355877106	15.49278889934521	16.105897724229703	15.827639998351465	15.32400304948216	15.31191436702638	15.652600311311822	15.271001306735274	15.216881874763095	15.132545655084012	15.363864059730382	15.379420223661095	15.685099608724414	16.23953339461132	15.146890926340769	15.165712693240579	15.992328647235608	16.22925676906546	16.059785971102094	15.872302753827116	15.628560725633484	14.814030493486237	14.538632495063736	14.985395708127824	15.06659653278791	14.57623368127208	14.501010261953697	14.705981819465139	14.62242286535293
Nucleotide metabolism	37.021774045240406	37.64488962837786	44.11523610842286	47.68609726190893	40.90638462057322	41.48037461547024	38.37596648446276	35.21269664201627	50.409729588240616	40.506439394064614	0.0	43.11612197929018	39.55753540831604	39.50476856574611	35.72774885447693	43.60206143955172	38.59577602572499	38.806557518171516	23.38247113560557	23.208967607960222	47.73805145572942	38.82988227843066	47.95553183845329	0.0	39.57968061083719	36.796822168096256	38.01092217325211	36.760564808545574	39.155576965491775	35.759806330811564	47.102583162166965	37.696398922255476	35.375719684773	35.527330872710195	33.36550988496541	35.49080703292268	32.257693003134335	34.10098388544591	36.024526293565486	40.79265909339179	37.85970514060422	35.02126354192367	35.77759982999751	41.634635992610804	38.84858598589746	38.52798768325508	37.61831069870263	35.7639310261618	38.51251123829573	37.408632743012134	36.681590776413	38.61798143441002	39.38338441754179	36.86644926145124	37.70077443088128	38.620243838279876	33.87007903254768	35.49544391760226	37.0070790264989	36.94213932592562	38.6293879167516	34.39613519731169	36.45154747072918	37.08436106981669	33.00939984960277	33.720877858536745	35.390182240467794	32.574895930624514	30.777401545512383	32.669896587221814	32.20494838527482	32.00158137902773	34.75284477641054	32.00693359517413	34.04879385831984	34.685049294734085	33.27002731286039	33.39235331568207	33.323452256061245	29.739231137484502	30.11424035502889	31.03238255385012	31.742862600693826	32.36888351113127	30.239731897733584	31.365342551611192	31.941504995956123	30.809217220843582	30.7127569994502	31.251455990964523	31.070127257841584	30.99493326087744	30.98102702498204	30.52033421064455	30.20420266374169	31.525555130162818	30.829868553681635	30.36077564433877	29.836270236440342	30.681110386894673	30.45704092842416	31.043697627685063	30.32318918215518	29.862029651222368	31.638575442197546	30.759352375164248	31.021668758839358	30.334417761539683	30.424410522382658	30.80036238904769	31.019187156577303	29.761447586728934	29.723538610316318	29.81323488850243	29.667682941285776	29.70597640592278	29.592394313813422	29.876606637018387	29.802453266789072	29.7060589997171	32.0899522070969	29.90132375436474	30.282678664579755	31.440464867828698	32.17936005806749	31.438889329624466	31.22190647307696	30.464903117460018	29.142621810338266	29.003656612081752	29.392693294096553	29.579143554600034	29.028837393078803	29.09549153403809	29.083488700681862	29.196659513626923
Replication and repair	126.78870145855466	38.9987842519362	0.0	0.0	0.0	0.0	0.0	0.0	74.14260913796296	75.51169866231812	0.0	0.0	0.0	75.27719605713857	124.27515772500003	0.0	90.00210029397452	81.25430136691304	0.0	0.0	19.59806930318979	73.6510339218978	0.0	0.0	0.0	37.21100653707614	34.39452250647503	93.25234072980454	20.84151396995331	125.24889380099599	0.0	18.186192680046666	104.32820068540366	109.92883887716201	113.36473474078663	101.92680938779895	100.15668717995439	102.99566462243081	126.35533845267521	18.719006648542994	52.259399993261226	125.5918963672604	124.90777762530428	0.0	75.32291189518091	16.20760847610065	94.12934617945226	93.59068191384301	19.695276702475308	35.959773168820114	38.95261819752544	38.866665749843975	96.79521654497591	129.1272424591237	94.95476455716057	110.11700879853197	120.2250287650496	117.91678008198508	87.74095111842557	108.89565250291906	92.01164268226444	101.78426455131219	108.99889352158142	108.61636430083797	97.66335128803158	117.60739060303354	112.5507690888509	116.78815567652146	109.31707432107157	96.04747312676898	94.15898255161478	109.66425983619905	125.89117229207837	95.51599547916435	120.07450380378945	127.3689722581893	101.68132268750885	98.46504809875753	104.03341222762946	90.6362318762857	108.15441870085317	110.33651526349543	110.59176150748006	115.18697322738619	108.74205951620021	93.90381954263935	94.65667502196712	111.38289616738065	92.22189542481786	93.3456782555342	93.48347914545542	110.24544885449231	109.55784138596897	108.10512414118978	105.91132226199855	95.38580488281485	109.59311030396582	108.99952986363368	107.48073658667445	109.17003381763811	109.21933466839003	110.94905762276164	110.31837804923188	106.62880510409448	114.42037887129086	108.94212846520712	111.77253365158234	110.20127075769034	110.10755808697579	92.5993745967521	112.66232587206747	106.82522458482359	105.77452000385475	106.25687831184224	106.38720671262863	106.07286514560856	105.5712953212753	107.42431475957798	106.92468103096527	105.46701538004575	113.90688462062968	107.29409705758229	109.03019048628225	113.27088724214225	120.13519143839632	113.24329225048191	110.70600887088845	110.84420436932574	102.89873957417575	101.59805077522833	104.85651261865966	105.28150937914184	102.0697169468094	102.20801794717045	101.81079041821523	104.15926247806614
Signal transduction	36.21495215424254	40.12211773879803	21.890503300420498	23.888570451233964	22.949858924611995	21.491327423350278	21.494231661738016	21.917712304988324	23.956882894401218	0.0	24.907862365327	0.0	22.45676749332411	18.993068094920634	34.47064756270173	0.0	18.171474276058735	18.85066031817134	0.0	18.75360677168826	23.21017232887811	19.5716457841271	24.75257844104823	0.0	21.97326910151303	19.231942455757945	19.62410842010867	19.949621750282002	21.750086630632843	42.04667197798042	25.551461838892756	17.664457201772482	35.211042685818995	18.32670776540285	63.72225014386807	35.103798759114625	32.630549374916626	17.70149452203592	18.050024806776833	22.84188818062174	19.26935589257981	33.351395995192	17.390443819004787	24.062080156750472	20.01507704175578	21.200598896564266	38.18328092435922	51.21618098477395	21.114758130785678	36.53536127484105	19.381639173583785	20.169673016521536	19.173954758566563	34.06144791095534	19.780149013352144	19.10286927721323	34.66187603865462	35.01124486477835	18.720540334066058	18.887293654722317	19.443388050276727	32.97287155390061	35.24614389322329	18.206864496162833	31.884041501344687	48.977757113028325	35.370709678109705	67.25908655607319	62.97608396788352	32.663555815343166	31.60380475371937	64.08392212147449	48.00409265863208	32.63850393230122	66.54130992713135	34.47753956036193	63.76048361667386	32.24455548459515	67.82595587999631	60.77907256016568	63.13620982504784	30.659056214935	32.724739463778945	71.77971872905768	62.82177458253922	32.087632822187885	60.05085739160219	61.37304624620238	61.68807596197774	32.237090774717785	63.588729084719176	57.63888467821463	58.35701167540086	31.600057144755528	65.63533115296104	60.07702021245964	61.16126276570719	63.31871072568647	61.435517001926215	61.49145628889522	62.75775147024365	59.56059780756995	62.4010335466665	61.33813729502603	58.31265917554451	32.345451749811716	58.640061417290454	59.62168968962084	58.47911342566674	59.618845127977075	57.583286767903566	60.01228164646729	61.4369598198038	63.231757628753854	61.053845794911965	61.29295586022959	62.50015331239425	62.24010862849546	62.04610628003201	59.79080142502046	64.02905841269296	57.52306202422764	59.68453221852725	64.8949119955182	34.61067260763559	63.00682114124729	60.65894957080705	61.98526633318078	57.001967774390636	56.96249676848654	58.11950489198032	57.424272961946514	57.67989253707928	59.81769978041815	56.22454465569943	55.77092149849408
Translation	53.91497077682553	61.2249238257908	22.35313912783089	23.51822187396651	20.2137421763022	21.183195399915213	19.16932501374796	49.69229517854954	21.682039239924624	20.10723333540953	0.0	22.13831621890788	19.88312511445816	55.74606198303249	53.63183771838146	20.6146870315188	19.51844387208811	20.8322541585136	0.0	22.98971510624652	22.413217272022308	18.881069705752097	0.0	0.0	19.965564378357904	53.93798273684868	52.17708737879897	51.80801929556219	54.69309977193182	51.482358495480966	0.0	18.89992614586495	50.550254422580906	18.003213004376093	48.60148437481463	49.83798788471201	49.25153966237336	51.483700595519366	18.342840054401634	19.72867666031409	53.409893799501404	17.68426452961881	52.23789110574208	60.887160068063295	20.327687016483196	19.498984617601113	18.760729187499376	52.635440863556575	53.50856520584611	55.067046181905546	18.493735709398557	54.06815341154217	19.032989497130032	17.87393732219498	50.357780386174255	19.013613985307583	50.31056405948236	53.75063025729446	18.055163193143688	18.30650194655814	19.225075447391745	48.81808063420827	52.59984933098197	18.691313126624976	50.007950096579684	16.850931443967347	52.54804699054989	49.01917739334674	45.29080386204811	50.139046474856194	48.26725490190644	45.832513534918796	17.274209666221896	47.37736275851476	51.12927748700555	50.952987246005165	50.9896418074604	48.706875032818644	50.593029316249755	44.35032287087987	45.0738211182243	46.46278083388541	47.87528240484549	47.711753670179725	46.05771327935727	45.73425707314998	46.008924283902644	45.68505605155779	44.65767712551681	46.84362616125783	46.25261737826678	45.44216244023709	45.798271112347464	45.80791358803737	45.449109704343414	46.85711314655019	46.846710264149976	46.0031944016552	45.32295593173476	46.29979636986582	46.2303755668004	45.70873036141763	45.77265548405106	46.1401108349001	46.63835240169425	47.18727401705886	46.92458329142872	46.24367191303558	46.12049432479633	46.12431965569262	45.80971159870939	45.732548067218616	45.47048005374794	45.92757940438445	45.84759018188183	45.185451269453246	45.472665640867675	46.474514823260826	46.14134504813704	44.40477537100108	48.351950263652526	46.375741756062965	45.75476908133297	47.569862782513205	48.29684918488559	47.40473407614033	46.95132067519095	45.654001768960796	44.46292826331459	43.90544277095336	44.428553285163986	44.687527538448784	44.00093492795709	43.63634769437667	43.604089974427204	43.80432832710369
Transport and catabolism	17.531677287054464	19.307509651276675	0.0	20.871767165176788	0.0	0.0	0.0	17.567519061284553	18.742417439023548	0.0	0.0	0.0	0.0	0.0	17.54818012431201	0.0	0.0	20.90635994262396	0.0	0.0	0.0	18.853919904567	0.0	0.0	0.0	19.53261708948808	19.394608718560246	19.60958495198772	18.87184927594943	18.972954815550025	18.44128458870048	17.995741911987526	17.060737429256143	18.44665020976059	16.627733993406785	17.506078347092117	16.06702951034473	17.24106529418736	17.131491973399456	0.0	18.460808478046307	16.71625906297359	16.860749377026213	0.0	19.622353576185606	18.864240724359806	0.0	18.89314276998603	18.514595452463798	19.939038197256533	19.068167759982803	19.025560476186808	18.885558136494986	16.677346228093196	18.656689817451348	0.0	17.1493551114973	17.72330560355105	18.780693927748995	18.399581007214554	0.0	16.46492745545676	18.319006427010724	18.620360878178463	17.355311233893907	17.212356116988623	17.339582245665834	16.4785118048171	15.874400004064418	16.612356100747668	16.706335345717417	17.01196322270875	18.654615699967426	16.956755275735816	16.882852314372276	17.50028611413767	16.478692887385343	17.128745028522943	17.134536296305445	15.57732221113001	15.39438296366822	15.846858871336675	15.888870137517886	16.479366961991357	15.35182940830985	15.79681916134885	16.519641729185214	15.572792114019116	15.97372746911855	16.231672584632648	15.827602976917046	15.522331680721507	15.418808156538203	15.528851504663201	15.150440897640005	16.027958030601653	15.61268908618836	15.207802664667495	15.130224989635314	15.581664132062633	15.25731623166452	15.706165715247092	15.161606121705171	14.912164517836224	15.89602037920803	15.351497794780803	15.575576204744612	15.468191121530142	15.420177541184765	15.581642484436927	15.905503592367623	15.005621344518106	14.929145056512432	15.072356870069552	14.958207008607076	14.913179691684816	14.85043441673611	15.043135929130726	14.900901408097344	15.093641713190625	15.74945234755006	14.97634291404117	15.33585470402587	15.975183382620841	15.622546706207963	15.42860348634981	15.512448299690556	15.098506087157958	14.728176462200345	14.434118371876787	14.592292502037026	14.652349762374588	14.416105275745235	14.584305876311992	14.468264856667679	14.72768844958027
Xenobiotics biodegradation and metabolism	221.34599463599042	157.40541006458665	137.6766250884502	21.585340752217746	84.45330093835315	83.24718288093084	221.85927327160377	121.81483867492005	0.0	78.0627193689647	21.28815952790042	22.099822525032145	101.5769070031087	181.2813122642732	219.55516920475506	20.02086220246671	194.10270233972562	101.71861567842573	0.0	0.0	22.4874219137219	193.72191776392762	0.0	0.0	40.01661334537934	225.47647547816052	161.43712304366053	195.9192919612748	99.67736568201082	225.69522131297555	0.0	254.2570847640305	219.18699442375572	259.197398479561	257.8209736065324	257.9876770395847	235.0594205540681	221.64573121816895	250.75427534491163	126.86555262577723	213.72367792946628	215.98905145996105	213.86222998702638	0.0	96.56669187437679	177.41454188093275	198.94103955753383	211.0611714361792	137.58310154612332	177.96733373765272	173.9346733630345	283.7558149461158	182.22535447256385	203.4367978100113	199.94187669521182	262.8439086112674	243.84568027860988	236.72071486506988	170.38498622089978	208.51675489888206	178.42329120307605	222.3528535117569	184.44015316266456	248.0288153745795	236.23734219624066	266.9931884216566	260.4739023582889	255.70958586581307	233.21454553003866	250.23123685332448	230.1445931700823	242.9087110246364	250.64484859785563	210.8048295188739	268.6544645728748	232.16627008666939	261.83666239530686	252.5222070814799	263.8988366863634	224.82973126196308	235.69167268787723	245.81972968856942	250.30419391191137	256.53713718445954	238.44959694638004	241.38503081976455	229.07142724503962	242.2033341410993	234.59952355355398	244.26529790573383	239.18246019172037	237.86871238750663	239.43560069983317	244.2983883232521	236.20642710372036	242.16303971894996	235.3471541744762	231.21085613314153	225.4395700324961	235.4113882115046	233.1083946090939	240.85600414231737	228.81580018958937	225.52071503494165	243.5552989014858	239.72263794670212	236.63659591680758	232.81744040504452	233.76986282368267	240.31074736774778	240.82395465918196	223.4764619763722	223.39239359418124	224.2106690841603	223.07975926467634	224.0200278567929	222.552405647716	223.4774093599995	225.22740041243105	223.33889930244976	247.15165610513083	228.47617803418268	234.20210237622726	242.47934726818147	247.31393249821926	240.89228709095266	242.22655263407975	236.03233301600645	224.41559291790927	221.7834301137358	227.68080633999142	228.27704753855383	222.6346278203061	223.5815620379715	223.08552203220057	222.93630423499002
